	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36
19	12451.174	-1266.7062	-64507.086	-92.64368	29569.51	19892.61	-33886.96	-46844.41	48440.426	-51781.523	-27263.307	-1840.8145	26149.07	-38982.383	-15184.148	29803.0	-15716.439	46812.617	14504.327	-5529.195	16470.037	28868.59	-9838.693	15466.208	-5057.851	-6613.5825	-13401.952	10486.302	24790.727	35296.48	-40481.273	-48816.766	-23577.328	1165.7225	-5664.5586	25275.012	-15325.036
20	16484.53	49.57026	-39435.984	19203.545	-3457.464	8414.147	8788.908	34850.164	-66579.484	-37058.69	-2408.6897	5233.2515	75741.61	29741.176	64132.125	1820.7441	-38968.805	38821.836	-37613.773	-62761.676	-23617.82	40717.875	60073.21	33464.062	-8640.909	-71188.84	2635.7742	-1885.0016	-17993.094	-21016.332	4695.0493	10780.647	18174.88	14126.326	-37245.906	59256.625	-25573.049
21	1434.7252	4473.4233	-19759.697	23359.781	1406.9177	3315.0352	-31213.672	78671.83	43264.617	46761.082	22937.453	74109.69	-9495.058	-55530.926	62397.016	-32737.428	-4359.5063	-30048.643	7722.3306	4922.5166	-31206.033	-6993.6616	26046.234	-26054.68	31051.49	-18493.432	-25752.947	9491.93	-29731.254	19969.729	-45525.496	-289.55634	11054.523	211.253	-35172.242	-40093.082	50117.11
22	-7042.3394	68567.74	-10271.767	7013.69	-60134.094	-27824.947	-8572.583	32130.717	-14896.489	9321.1875	-21832.654	-47046.17	-31899.643	274.18967	38499.918	-26037.031	-28644.78	-25752.904	-24272.023	48477.242	-23968.959	-22928.348	9506.126	41477.637	2618.4644	-10103.539	29789.086	52920.387	-31511.816	840.43475	-25104.25	11745.19	10307.514	-117202.69	73753.99	-10349.242	-10958.906
23	40126.203	26544.373	-6004.3887	24493.164	-27315.58	5608.3687	3742.1025	23694.205	-47262.33	-5411.737	2174.1401	22644.848	13826.686	-12365.202	-36370.125	63684.043	-10913.536	-10264.39	2432.1763	-31534.754	17319.332	8049.1133	23929.818	37783.855	-14609.631	45289.734	-48256.895	49513.375	22288.127	9859.955	-44990.12	26763.393	-116709.93	45588.52	23015.93	-21900.416	23237.188
24	43818.605	-32891.68	23364.135	42421.895	12333.025	-27677.19	-1634.8256	21609.58	-90580.32	59594.37	-16450.457	-15474.023	-37601.164	6677.672	45084.305	33573.95	-30947.105	15886.767	59862.47	43510.668	-45452.562	10403.973	32886.117	5641.9727	50105.777	60869.258	1361.9833	27716.64	-46665.39	61365.496	-5030.1406	3150.7402	17781.81	8218.826	32599.861	63404.805	54915.312
25	-1419.3198	-5975.632	5236.368	35545.125	12716.897	-15683.655	-56216.25	61.8061	38141.617	10610.638	83017.664	-31247.693	1826.8293	6113.716	-45431.504	-52496.64	-3638.6167	34554.598	57844.918	2624.7092	-46156.96	36003.312	-1410.4329	13124.029	-17016.582	22465.684	-1530.0607	30430.9	14742.847	-19602.484	-6480.6357	56788.18	-26461.7	-32579.047	-38467.754	-39921.945	-1287.6051
26	-74907.59	-11537.685	-39396.387	-20680.941	53033.79	51597.09	-6847.76	12715.286	-713.4332	98500.44	-29638.21	-50030.273	13554.334	35901.164	-18388.898	-30057.152	-28296.508	62729.85	-2842.031	5434.0415	14569.525	59877.96	-9571.684	25154.459	15373.983	16708.115	23486.275	20792.129	-37129.613	-26476.625	-8924.809	43887.406	29929.467	9702.541	20446.916	20298.654	42038.12
27	74107.97	-17149.648	26388.291	63266.027	-24954.252	-23750.283	21817.14	497.41232	-39517.508	-69982.03	32857.824	-30253.385	-28448.307	48633.207	-3276.494	-39025.926	-90532.32	-42458.883	30581.8	21971.727	21433.027	22060.555	-50067.625	-25990.408	-1219.6393	-34807.445	-23116.91	-25828.807	31154.625	4201.2295	33150.996	-32648.467	6493.623	7487.002	14041.347	14516.076	7032.4385
28	-30348.984	-7843.248	24243.062	-93809.555	-16573.502	14167.52	-16655.217	-20199.934	-26383.049	35066.33	35226.742	-18158.248	7379.604	-25637.244	13585.805	51156.855	12380.012	-21997.021	37141.79	-56693.41	-3731.4917	-22279.213	53668.914	7667.088	-15505.981	89471.38	32585.426	5250.504	-7203.4346	-5733.7603	-49858.668	-16197.583	-48250.15	99607.65	40345.676	-67610.86	-15451.981
29	41899.24	-10739.689	4679.611	39546.402	1481.9254	46619.562	12757.94	50893.52	-11033.688	-38010.51	7281.4087	-54004.082	29122.637	-47309.742	-32516.191	18109.7	-22755.531	-2129.4856	-14548.176	-32534.488	10513.644	-22.105955	43138.59	-38516.535	-57225.973	-11935.245	13230.985	38445.906	-7067.687	-7399.1895	3499.1418	-51007.49	-13116.718	9353.135	-29317.11	13893.727	32004.422
30	-14874.606	34846.83	-55913.13	-16102.704	-48774.055	-51138.85	36582.918	-5916.66	8398.272	-34632.145	-31176.688	-22198.846	42217.164	-1379.4531	-20184.625	46996.043	36374.777	50154.953	-1720.9783	3211.0486	27993.045	57356.668	27539.826	43232.29	-81098.26	-35043.664	13115.187	24311.463	48760.902	22536.064	-19483.055	44428.395	50746.695	19950.639	-36070.707	2999.5408	45790.81
31	44979.15	37508.484	-32956.8	55153.89	676.5427	33235.555	-26342.133	37514.176	-33342.113	-35353.887	-35831.605	-5051.409	-35109.43	-33988.008	-24542.672	-35027.707	-37264.535	40862.215	21348.594	10036.584	19077.123	84419.766	-12697.979	20016.14	15743.005	88378.21	32331.502	47324.934	-9094.698	30618.896	-73152.7	-72223.27	42352.207	-24066.79	8705.393	49435.445	57422.203
32	13983.341	-16669.436	3288.3335	12467.714	1987.2555	-33809.934	-41704.29	-10889.304	-7173.496	15501.571	2079.9868	390.68976	-4459.7974	6388.9023	34880.793	3213.8994	58965.098	7820.677	25022.01	2547.7424	31864.662	-14240.025	-7744.019	-749.76074	-28543.193	-33861.246	-50982.26	-9673.196	34163.848	62578.062	13450.862	58517.348	2777.332	-597.96936	-14297.953	86341.99	20504.791
33	-34664.363	-24694.738	27150.648	-5833.967	-53907.715	30658.467	-47100.02	56010.305	-51111.867	-58135.53	18905.227	-39093.336	-1442.6544	33020.62	-30348.182	41008.215	-9273.1875	-39745.797	-4604.018	21170.127	-15461.015	-10902.029	15383.192	-46852.66	-6471.578	-25423.086	1514.9368	-32598.223	12963.416	58638.79	49794.215	8824.049	2431.703	49161.42	-35495.0	35733.13	-4205.6553
34	-29310.97	18288.06	-30934.678	-8070.0444	2187.3188	-54954.195	-2976.0781	18256.707	28570.043	35597.125	-9819.002	-11568.1875	-21661.06	-23763.568	-24251.63	-13339.713	-5626.295	-30754.56	34246.312	5620.8955	-5027.295	-17095.416	-38266.11	2664.4517	-35907.91	34313.023	45035.53	16982.564	-25784.215	57635.254	36822.42	-27091.674	90344.22	41936.684	31589.242	-16702.781	16749.887
35	45481.38	3549.0422	-26821.44	32428.422	-45297.58	22011.9	-12116.854	38253.125	-6086.203	39563.867	11310.546	12370.964	-23825.992	5076.4775	56796.785	32917.18	-48675.16	22440.979	25632.543	50293.5	18651.877	-7370.115	-3360.5396	68710.625	-51529.867	-53678.83	11061.451	30340.215	-44759.74	-4000.628	-13233.585	-7110.0513	7238.3696	17817.408	-86072.484	34187.05	-45233.426
36	-27382.166	-15790.871	-28725.598	-1616.6693	-2774.8145	56867.06	-53120.535	-3297.1265	-21410.049	9416.753	50778.816	-57751.61	-13958.728	64976.34	-6037.9478	-15470.949	-24635.598	-45592.625	-59182.523	-50036.074	-23731.137	8648.924	2587.7883	-5899.0176	43327.75	23374.463	12052.339	-8929.962	13916.071	-2230.5332	22785.014	-1574.3867	-54822.594	-6258.5537	-22025.875	-19897.174	50089.684
37	12403.278	31680.104	-38051.406	42043.45	-15959.917	-13703.379	1166.44	-35893.69	10381.27	-2382.931	-32224.78	-65415.426	-25639.984	-2107.0823	2908.346	51576.61	-20348.963	-56277.465	-78046.266	-6231.887	17907.916	-9292.904	28708.568	-60406.06	7675.518	5838.9854	-6195.787	17742.871	-4706.0425	-26722.463	22811.508	16135.5625	-1300.2405	14526.329	-377.10425	25066.91	73385.69
38	-11005.376	-45319.016	7139.284	-67294.01	-27702.594	-3904.3816	64549.895	7980.6167	-38779.582	-12898.695	-28674.809	48292.277	3451.5986	-16734.635	-1571.404	-64674.8	-28768.797	-9273.451	-36138.508	3130.59	-21985.771	-25634.16	-46112.79	-4085.0537	-60724.75	-16933.75	-14475.954	9472.924	-31676.373	40543.812	8162.775	-50.433743	-43574.273	-40960.88	-47571.47	23955.111	6387.7466
39	23734.648	-39285.656	33069.23	67213.68	14650.599	-9783.243	-646.4144	1877.3248	21666.424	-8250.624	27312.465	84098.73	-49992.484	-59013.613	6506.355	-10659.131	-16342.016	1353.5046	27023.766	-7947.4243	-53666.504	-19756.19	4359.188	40024.023	41044.598	57466.13	-20195.13	37945.895	-6056.368	-76920.22	64697.86	-37566.33	27306.367	3309.0244	32142.955	-4270.969	2425.281
40	12790.695	-77574.17	-18618.154	-63227.56	-17005.998	-15399.939	-14783.081	19392.75	19321.148	-15958.3955	2103.098	-841.0046	7347.3647	-16561.344	-32062.283	-31427.617	-17916.678	63651.168	29205.863	-17536.152	-14278.393	-11238.579	84481.05	-23925.848	-51880.363	-43551.695	4942.219	-15064.377	58642.656	-5712.8286	18560.342	19539.941	17226.922	4366.967	1671.4333	-43312.273	38730.676
41	-2742.5083	-23985.162	-49163.336	8958.098	31261.072	18803.967	29710.463	-22049.758	-1153.3243	10151.716	19105.629	-19027.201	10507.382	15898.67	7202.962	-11498.678	-9722.922	-32317.21	-6671.16	-39478.258	-8950.698	85.14482	44325.836	-190.30359	-45955.305	-16048.41	76071.16	-39554.38	-30344.297	27335.52	4781.781	9276.101	67852.43	-71550.96	-30320.043	-51207.69	62173.086
42	17154.129	-44463.273	-63978.65	31348.783	5444.518	-19077.305	6273.798	12753.402	-15291.264	187.3281	48003.61	44058.688	-21556.273	22003.09	41662.79	32841.746	-16254.076	-64425.133	2212.078	8630.91	-18266.418	-42272.63	23366.248	77158.984	-28035.94	80372.51	-40087.438	-32971.438	-19031.205	-766.4944	-2441.6177	46220.1	-3587.8662	-14195.176	2200.036	-19718.957	-51563.84
43	-16169.483	-28908.492	-78083.1	-30582.014	-53434.613	59595.812	22160.885	-10928.918	-24440.959	8138.62	22600.7	-13741.849	-11027.745	-17414.072	15762.697	-23903.143	40954.1	-11788.723	-75709.91	52659.414	-818.1531	-30034.297	37901.58	37457.15	-3955.631	-57792.453	-64829.95	96260.195	-39623.43	15184.405	13839.274	25244.908	-21773.752	24986.715	10977.974	-41761.773	19885.34
44	43393.004	30469.303	-93188.83	-29825.32	-36853.527	26485.514	-63932.168	-12128.351	24858.86	-23972.166	-68634.48	75551.98	-31102.176	-72559.46	-19481.41	31258.717	-40172.887	-1423.6221	-46093.168	7117.995	-35848.727	29123.29	-9137.986	769.9624	-74517.63	-641.74976	-39274.535	21935.875	-22800.377	-17844.098	-14766.778	-25656.281	-66681.09	-12200.02	29214.246	16727.443	-36648.723
45	14.455997	15342.867	70885.26	8504.529	-7379.5825	30156.312	1874.8397	-49211.95	13151.328	-25131.076	31765.365	-16809.715	27882.023	81728.984	-21385.447	982.6747	27610.04	-613.3212	-33320.2	-29896.883	-9098.18	-2078.4568	44109.88	29119.178	38692.895	-18452.98	956.86395	-36101.6	-25254.094	-3671.0024	20095.064	-55657.523	-10809.894	67839.98	-29517.68	16738.328	25674.098
46	20800.094	-6532.88	7580.7246	-23448.172	78584.78	17828.05	33096.93	-15060.107	32372.11	-35370.047	-6413.342	-32513.398	13408.785	-24634.92	-42897.918	26924.21	58205.96	9210.186	-34112.02	19228.717	14864.087	16420.768	-75416.46	24326.336	18150.625	-19438.541	-2010.7142	-53006.883	14621.066	29760.643	-2023.4445	-19413.736	-2785.8457	37948.26	8782.996	40623.77	-44443.715
47	-8059.9307	2080.115	8898.807	-7364.81	-4835.0034	-3990.5745	8721.297	40831.746	-20387.35	28985.76	19146.783	-25107.186	8114.3423	-31431.076	2609.9458	-26949.162	19314.682	-16733.344	69794.28	-9154.706	8067.1064	-9546.888	-39969.844	-21519.9	17736.764	9094.021	66115.055	-2961.6782	-36773.19	-19281.432	8282.304	-15719.619	-24476.883	12234.981	77222.95	36687.137	42368.863
48	15844.046	71868.12	17036.318	-3399.563	-27345.936	2174.851	-66702.51	17000.176	-57529.152	-83532.42	-24527.102	-9840.435	31697.488	-26829.594	-11672.257	-29214.105	9213.944	-37201.58	20260.201	-37211.375	-19132.307	-358.1523	-75738.4	-33430.047	10357.214	50644.004	31179.18	1743.7036	-16754.545	34990.92	-46661.367	32430.012	20512.883	31145.06	-50269.95	5424.8555	11319.689
49	11206.444	-5342.179	10678.805	-13090.655	-16537.578	-16035.414	-28048.768	-35080.297	-1508.2137	-9570.639	6170.919	39827.715	40858.863	52241.445	-90060.83	-37607.516	20855.803	25116.852	-11571.791	-82855.766	-45476.695	-33328.754	-12852.444	-27940.688	9342.797	-8280.601	38400.273	10059.684	18399.037	26830.422	-2243.779	-53417.582	-23891.352	30330.58	1705.478	-18215.94	26343.896
50	-12559.99	-65081.098	7973.9595	5068.7476	1402.8059	3844.195	48695.168	-56403.324	11374.021	3024.0803	-8997.069	72520.22	19235.314	19936.158	-17750.305	-32474.766	-21173.812	-32151.385	25430.793	-7904.9224	-5042.5454	18499.127	39248.773	-2479.3132	13413.247	-16547.055	2920.9653	-26697.238	-28683.2	-56645.844	-15962.836	6743.6455	29798.148	33845.973	54464.105	5326.159	-1000.695
51	-40355.965	-21929.229	14771.03	-11496.8955	55096.465	41406.71	-505.76556	87101.92	-19587.13	29208.98	-51320.4	-12305.93	-30366.277	68242.65	9245.772	-1065.0295	-91269.695	5824.7573	23335.242	85199.35	54876.79	10013.4375	-3538.3247	-4928.659	-38024.566	-17775.025	24346.646	-65781.27	-36828.566	-2137.096	21438.24	27148.332	47241.406	6082.116	4563.08	-29647.07	-842.2822
52	51927.41	-72442.086	-45046.344	-36327.305	1225.7394	22021.053	22579.047	34724.184	-18368.096	20722.062	11878.199	56375.75	-17080.305	302.20844	-80164.45	-1339.1122	20527.162	-53773.26	20369.287	17446.904	-4925.208	56781.836	-101842.18	34136.45	4509.264	19083.54	-1021.5759	22951.824	-14232.105	-13294.5	2809.333	-30469.096	-4108.55	-2102.0322	-19552.29	13621.674	16847.61
53	8371.071	-16492.902	246.86473	-33698.957	-44071.48	44106.28	-35251.516	-35347.023	50871.312	-10094.497	-36466.68	13365.42	715.6598	8428.872	41998.586	-8414.743	-23301.568	-67790.164	52725.906	22908.168	-26857.99	-724.9787	-18403.918	-14477.71	-54782.008	25514.443	213.73743	-9593.105	-4125.9443	30839.129	-12018.718	-13643.438	156.74084	-30961.209	35916.973	-6792.4863	-41841.137
54	-8494.19	-12755.07	9896.638	35620.785	6388.8877	7167.008	62450.18	-14805.9375	10021.747	69714.805	-59450.62	-22666.21	68081.91	-20055.924	16943.096	28384.299	-34206.17	-48647.688	16499.662	53168.246	1313.2383	-67032.57	-61627.883	50960.965	-48557.53	-1385.0555	-25544.56	36868.09	6216.4873	24468.48	1210.7504	-4232.0723	-9952.514	-14352.76	270.10602	-6572.2407	11453.596
55	32688.635	15552.861	-38626.766	21700.072	-19395.809	-23287.86	-582.9522	-25709.533	-29337.545	-3976.233	28608.582	-654.647	26092.955	65006.227	-44392.977	11224.263	13611.945	9015.512	7235.9707	-4276.81	50335.785	-49794.016	-8542.729	41159.824	-1864.2303	-64202.434	9982.878	-20975.639	25310.916	-47424.434	32777.64	-9395.907	-19598.754	4643.332	-55378.45	-29770.848	75160.93
56	-34263.29	53653.89	-24904.506	19341.814	-12347.964	12657.8545	-19631.615	-9194.507	-39822.984	51153.953	34594.77	25764.23	6538.968	8367.009	-2158.7087	-38724.543	1482.2169	-7983.657	-6547.9434	-60218.91	-12949.307	7581.433	34540.47	-6574.9546	-30399.736	29028.709	-5303.598	78306.59	-15662.618	17946.912	-1479.535	58171.598	-34134.62	54060.95	30145.84	-25848.4	-52998.58
57	6330.9033	60503.01	29703.283	22071.287	-13813.705	-2900.3813	-34373.906	21190.436	-11164.927	-12483.502	8268.507	-17658.871	-4490.6816	-13256.804	32049.729	45208.094	-15495.145	14591.227	-19959.63	-15336.391	-20176.2	-31755.152	-12690.995	23164.344	-48286.68	-27322.299	-25570.973	37579.203	6548.793	-18370.799	-16713.91	49601.55	-7203.4136	-21058.936	-7512.3027	11719.672	15958.058
58	6176.469	-15278.343	9128.264	-46282.957	-13202.111	31210.38	21498.691	-48332.992	-46440.137	-11231.773	19321.807	24436.777	10876.12	-32805.12	-15860.023	-30891.445	11229.508	2636.3787	37713.742	-35970.285	-41961.586	20562.88	-50464.863	-16816.271	-9306.796	6393.6733	32208.436	-22319.102	-45808.82	-9022.459	38355.836	17833.398	13893.672	-17212.994	38541.668	-13988.037	-13743.82
59	-7946.33	-10862.387	-13003.112	323.2196	1743.6646	855.93414	-13368.841	82152.17	-25920.834	-6757.684	74666.54	-18612.607	-19344.684	57432.03	17274.922	-18591.041	59011.75	6716.7705	84528.98	6127.993	5263.7954	21891.34	13174.115	11445.457	-38521.59	36571.51	-27014.744	16933.363	-56898.49	-35594.07	-2658.3691	-58468.793	-25222.525	-2880.5964	-51932.504	-5505.3726	-25875.49
60	21111.064	993.3745	-36529.21	-26514.357	30307.182	61991.273	-7504.5776	-31807.043	-33393.535	-20849.4	37979.625	-28625.115	-26940.564	15514.366	-18836.027	-6363.114	-2229.3228	11582.887	17504.775	-24809.715	-58045.285	15839.809	80781.24	10506.802	20995.482	-45539.285	41228.242	-25302.174	-13943.059	-21563.129	9779.914	75854.96	-40440.574	-32019.348	9404.456	33827.68	16811.59
61	19639.533	7661.1387	-15533.4	-6070.046	-57080.81	-20941.012	55845.37	17701.23	-3716.4924	-21208.594	26977.11	-48773.836	48839.89	-16195.8	-12592.995	-23847.113	-12924.724	-5571.8564	-3815.3396	-64869.992	-414.49033	-15746.935	20885.654	20175.959	-23539.383	43048.285	52354.445	7890.379	-12768.142	-26577.037	-36088.992	-44507.09	-73179.19	30095.39	-54883.508	-998.2026	-18719.094
62	12221.672	22952.463	-54697.73	12751.176	34039.92	18856.816	-51541.227	9135.896	-34925.195	-46572.637	26275.877	-29191.996	-1168.4725	18180.105	34715.516	-4754.1025	-22821.244	32159.566	-45310.406	-47446.254	24457.082	-53761.043	-16830.627	-54956.312	-24434.89	4930.433	23395.041	54686.266	-42104.39	66246.06	-10081.3545	-14932.686	-39616.72	27984.5	-13769.135	25965.275	10790.992
63	71704.74	-55839.875	1531.9469	61735.805	-30525.965	7838.0195	-703.7888	22749.773	32211.834	19904.7	6212.402	-18409.479	-19229.957	33582.215	28062.832	-47704.15	33084.168	1289.7572	53749.62	46878.27	962.5595	-45929.535	-6852.7285	-1627.3752	5595.011	16868.29	-449.3484	-16064.138	9813.93	20355.22	-34959.6	-33928.188	26050.314	8013.1313	62191.27	-48295.72	-34573.082
64	10678.345	-3887.218	62111.043	-24225.309	3940.6248	72330.336	11.2657	-52454.7	-10384.602	30299.568	-4452.6416	6701.18	2236.9902	41273.242	35158.266	108751.02	41662.297	27533.396	41871.348	-42419.53	-11811.791	62682.31	-31774.76	-4030.2039	53548.29	-79198.99	-7704.8794	38466.645	13986.578	-9990.332	11923.215	-11513.31	-11390.519	16169.814	7228.1064	17816.254	49839.65
